group,x,y
within,1.071011706544666,0.009991537655487865
within,1.1159208660171123,0.012446660616609298
within,1.1263171591885575,0.01184597752598373
within,1.0010898775549297,0.012033133706498342
within,1.0060825344221707,0.012883291790328382
within,1.0899611232291508,0.013289711811208239
within,0.9443352075232604,0.01797832119119014
within,1.1012147087035207,0.003096922079666708
within,0.998242493955227,0.011191764384791896
within,0.8847570173005805,0.01306313277624456
within,0.8716177441218831,0.01812594605766858
within,1.102597963311839,0.023451887591075117
within,0.8666703750720633,0.010582467938417614
within,0.9341834308400968,0.017817428425294733
within,0.9502390121504638,0.010060749206330002
within,0.9018983335574782,0.019954554564837516
within,0.9441680109405968,0.01047019313327425
within,1.0728077700175258,0.010990194722497884
within,0.8544048530680213,0.019840936023848735
within,1.098152027356206,0.022959275720386915
within,1.1069644070723674,0.00933271427868129
within,0.9616784719574645,0.005627781120568775
within,0.8960838697181904,0.012031025440226622
within,1.0302521223835241,0.01676821722523097
within,0.8859017667594683,0.007759309313876741
within,0.9594758083234758,0.010927616938476551
within,1.1375287542702917,0.018331412924332362
within,1.148639341775091,0.010219098683036474
within,1.0816314674063756,0.012902313985985042
within,0.9432884529762299,0.0091757029885762
within,1.0562995147498278,0.008020649215331119
within,1.0616219096452038,0.015221502411353083
within,0.9663525085490949,0.01766369681264783
within,1.042266590375848,0.01436387973859776
within,0.8532182934927028,0.01719408804183016
within,0.9127172975806724,0.012486106115853848
within,1.0075264908901784,0.010065356977391105
within,0.8991253912774888,0.022438093783302644
within,0.8997720603629601,0.011400308504853927
within,1.1008912871650713,0.009281545414138073
within,1.1467399008050816,0.01342222308214216
within,1.0167908284085345,0.011018380761275834
within,1.101720919264514,0.008727978412981301
within,1.1470964992978818,0.00980128124849229
within,0.8924787665706324,0.011907191037850387
within,0.9844736839763053,0.015181669776216562
within,0.967771814752576,0.009864848883536849
within,0.8740147850938556,0.007845631971117994
within,1.0765990518384234,0.0065060523245790616
within,0.9801337081967779,0.015364503245776833
within,0.9907980802571204,0.012505904232988401
within,0.8952018921439721,0.014241746401259716
within,0.9042779956692605,0.021787914077372364
within,1.1221310866468646,0.00653392899218162
within,0.8633947266922837,0.010254782312024929
within,0.9198556854831119,0.009116468234930302
within,0.9376177990943585,0.011346408758254819
within,0.997059262720476,0.010205164704673763
within,1.0259335519044388,0.014105906012261088
within,0.9979869927552,0.011536424967022832
within,0.8752346003670646,0.009943005226770076
within,0.9231002362167141,0.011690681080274577
within,1.1030765154287623,0.011179680129192102
within,1.0412766101435378,0.020828949337272796
within,1.0447447150402822,0.01507463554178025
within,1.0510609766054064,0.0091663848224688
within,1.0788709057118586,0.01520684413866242
within,0.8674325445164341,0.009597364715093077
within,0.9599825154797837,0.007234167276399094
within,1.0118582305785035,0.011653756832118311
within,0.9515369449891978,0.009043588023208501
within,1.1033436619861559,0.01430916360330625
within,0.9947717525761882,0.007771725071751275
within,1.0805882768378137,0.01414841032360479
within,1.1056046550643508,0.014544123096956124
within,1.0014374448710495,0.019531025301163192
within,1.122865673161405,0.015398856228670115
within,1.026137182161094,0.01140166617029518
within,1.1050822896501165,0.011658323701788454
within,0.9521772386774573,0.012990866300616851
within,0.9996450875594456,0.015641211183033892
within,1.0094233123013734,0.025277197458452156
within,0.8814939147688212,0.005511547491248488
within,0.9695657520104621,0.015786438499039174
within,1.125201301765503,0.00681994352470534
within,1.0392496721094227,0.011705030745559866
within,0.9032519747310903,0.011349654168071975
within,0.9516566906828815,0.013220847325616914
within,0.90748090289881,0.018864362943588453
within,0.8574469395395717,0.008244447330200069
within,1.128238137551208,0.013559963518668844
within,0.9844621984770614,0.009125189866919325
within,0.9422605217262359,0.006856495368142444
within,1.029543157467321,0.014226893849162803
within,0.8521943368879047,0.021769834530661815
within,0.9334066319802441,0.008957313778449178
within,1.0609100397096678,0.008841395641843233
within,1.0401309319207788,0.014746701543025176
within,1.1445417842627605,0.009353869445808157
within,1.0361073128974132,0.009511558939128209
within,0.9932517620883199,0.008178330371181408
within,1.0784297689552023,0.009906273043711921
within,1.1209983615892158,0.00992947255176987
within,1.0662087840155055,0.010125653152432567
within,1.1389633670648138,0.008156209684141349
within,1.084601551221453,0.02026371998483589
within,1.110040431478578,0.007849981459448813
within,0.8842312213550911,0.00895632153558069
within,1.0697240508981363,0.009249327714922427
within,0.9820266098582106,0.01273631495126498
within,1.0159311407233826,0.011964147900656403
within,1.046230722844707,0.011534764856102955
within,1.140944535011671,0.01225437326719821
within,1.1453734244294873,0.009541186292624347
within,0.9364684736463715,0.011305441039446754
within,1.0701260492313749,0.013066847534967847
within,1.0749950613805805,0.012898072221219737
within,0.9539478583939146,0.018109674864453976
within,0.8871609324592663,0.011092850248383721
within,0.8622840880857159,0.01368951323045082
within,1.0832029382587536,0.014239323648684864
within,0.9969099225450717,0.007503271964084925
within,1.1456620508484778,0.01771526282431801
within,0.989492036858096,0.015958365528930173
within,1.143375093722152,0.01262890065396565
within,0.973472800658218,0.015945792271495462
within,1.0881046451679919,0.011708165523129244
within,0.8754457816935496,0.00782565784869373
within,1.0166385130413291,0.011592909457868514
within,1.0906179360957173,0.01001640666393042
within,1.1274105001659667,0.009261776590923237
within,1.0967749271852294,0.011859771635976875
within,0.8610912181603523,0.008063427269620728
within,0.9618107023920203,0.007059013214596256
within,0.8646095416941554,0.005974749414400439
within,0.8827846873343674,0.014578717142248197
within,1.0525916886002453,0.01704123857014835
within,1.0639774588935094,0.011186708434164517
within,1.082116204825488,0.024292979599200595
within,1.1096369644166988,0.02080041154175701
within,1.071829440542953,0.018367405091593455
within,1.0902614776319897,0.008708134264968826
within,0.8646891129469838,0.012446960915211372
within,0.9203605451323895,0.010625223181041874
within,1.0365693320125737,0.01204769503294738
within,1.107437591387447,0.011863330511572604
within,0.8513500374818977,0.006210288409925989
within,1.0043888026349048,0.013838897101480774
within,1.0531862198093191,0.02328481451030284
within,0.858882186738584,0.00953386063019926
within,0.9704066672660163,0.008655062412131403
within,1.118690464415109,0.010854295703601895
within,1.0514838426567577,0.013372457584900528
within,0.9212975090081792,0.008849438029321768
within,1.1058343388895737,0.011141377433153882
within,0.9544094270228543,0.010407636689580729
within,1.1060034013432178,0.010666386726607618
within,0.9396830953356716,0.00812173811666356
within,1.0270960752649447,0.013188705403294877
within,0.9690820203243502,0.008696905497335134
within,0.9324475152265201,0.006803002306732903
within,1.1159672686515607,0.015039309908308193
within,0.9062781045818474,0.009775725096942023
within,0.8754434773707289,0.016791203628932428
within,0.9525780815636982,0.01040777476504518
within,1.0652917442924703,0.009329361142645458
within,1.0922294817928846,0.010034712575595498
within,1.1496230110200294,0.02479972973423196
within,0.9389086171033495,0.012601716810157024
within,0.9723825853393846,0.01250994488094291
within,0.8910463834088879,0.010441128119545347
within,1.02246157888691,0.014522653791857099
within,1.149274011178875,0.013085664008704721
within,1.0602643030361976,0.01283511394488969
within,1.0285638521240115,0.008282569407711927
within,0.9677107278765382,0.00869337215074672
within,1.1245896280856664,0.010679790296582808
within,0.9990749788391049,0.012416221140044061
within,0.8903100739939185,0.007639710694615625
within,0.95961353895974,0.008745632638206604
within,0.8701500006543301,0.017944487387551257
within,0.9105937113066345,0.009521694639439356
within,0.8553006342999736,0.01135506328951559
within,0.985983974950049,0.014410312330969195
within,1.040362079485539,0.010050921107389975
within,0.9529877387136724,0.013152736203668016
within,0.9761145314515831,0.030792624550820453
within,1.1377627818533729,0.025700856763414964
within,1.0755889364724747,0.023710140794146288
within,1.0122569910834853,0.010861521759895774
within,0.9353622625335476,0.011969640219996672
within,1.1190990396318985,0.009403946632044202
within,0.9205291350641979,0.009643135483638089
within,0.9476028191550031,0.01491894505632478
within,1.1227194443268846,0.007827931423954783
within,1.0088626165855217,0.0135842009818357
within,1.072695384825393,0.01136217342176323
within,1.0272234382491299,0.013311184981196319
within,1.0460317627028486,0.009413012291640556
within,0.9398149874544477,0.009928518417626422
within,0.9224116184879989,0.009330044967989858
within,0.9467477041505996,0.014439073317580833
within,0.8966324692250267,0.011661849128388583
within,1.1122943095872422,0.006472800514055716
within,0.9349740799750342,0.008095939976055875
within,1.0184468183243154,0.012526188295777766
within,1.0875923275424122,0.011722223480014103
within,1.085147232812714,0.009233223583719835
within,0.9815158775752579,0.013421453888459165
within,0.9928771925760177,0.009617080551581024
within,1.1484105246805074,0.01871123762827867
within,1.0523792430937071,0.024639784057775716
