x_eval,rat_pdf_ref,rat_sub_lo,rat_sub_hi,human_pdf_ref,human_sub_lo,human_sub_hi
1.0753768844221105,0.0019100198258985032,0.0,0.019999999999999997,0.1375003488073476,0.039999999999999994,0.23985301507537693
1.085427135678392,0.0017840236937174052,0.0,0.019999999999999997,0.13419098988126021,0.039999999999999994,0.23593341708542706
1.0954773869346734,0.0016580275615363073,0.0,0.019999999999999997,0.13088163095517286,0.039999999999999994,0.2320138190954772
1.105527638190955,0.0015320314293552095,0.0,0.019999999999999997,0.1275722720290855,0.039999999999999994,0.22809422110552732
1.1155778894472361,0.0014060352971741142,0.0,0.019999999999999997,0.1242629131029982,0.039999999999999994,0.22417462311557754
1.1256281407035176,0.0012850383587866621,0.0,0.019999999999999997,0.1209077711115446,0.039748743718592966,0.22024246231155734
1.135678391959799,0.0012390293273038969,0.0,0.019999999999999997,0.11686588313959755,0.03572864321608041,0.21612185929648206
1.1457286432160805,0.0011930202958211314,0.0,0.019999999999999997,0.11282399516765047,0.03170854271356785,0.21200125628140676
1.155778894472362,0.0011470112643383662,0.0,0.019999999999999997,0.1087821071957034,0.027688442211055292,0.20788065326633148
1.1658291457286432,0.0011010022328556018,0.0,0.019999999999999997,0.10474021922375643,0.02366834170854282,0.2037600502512563
1.1758793969849246,0.0010548801173769168,0.0,0.019999999999999997,0.1008491595049647,0.019999999999999997,0.19964824120603025
1.185929648241206,0.0010075786973693544,0.0,0.019999999999999997,0.09853102299765068,0.019999999999999997,0.19562814070351764
1.1959798994974875,0.000960277277361792,0.0,0.019999999999999997,0.09621288649033664,0.019999999999999997,0.19160804020100505
1.206030150753769,0.0009129758573542295,0.0,0.019999999999999997,0.09389474998302262,0.019999999999999997,0.18758793969849244
1.2160804020100502,0.0008656744373466681,0.0,0.019999999999999997,0.09157661347570864,0.019999999999999997,0.18356783919597994
1.2261306532663316,0.0008192982500329942,0.0,0.019547738693467376,0.08924931491143726,0.019547738693467376,0.17954773869346735
1.236180904522613,0.0007802211206377748,0.0,0.015527638190954783,0.08684973789783561,0.015527638190954783,0.17552763819095474
1.2462311557788945,0.0007411439912425556,0.0,0.011507537688442189,0.08445016088423397,0.011507537688442189,0.17150753768844215
1.256281407035176,0.0007020668618473363,0.0,0.007487437185929594,0.08205058387063233,0.007487437185929594,0.16748743718592957
1.2663316582914572,0.0006629897324521178,0.0,0.0034673366834170882,0.07965100685703073,0.0034673366834170882,0.16346733668341706
1.2763819095477387,0.0006263519863974527,0.0,0.0005527638190955,0.07728879666396106,0.0,0.15944723618090448
