species,distribution,pdf_x,pdf_val
human,lognorm,18.375801603206416,7.552600699930279e-11
human,lognorm,18.415781563126256,7.373835623907404e-11
human,lognorm,18.455761523046093,7.199590462873794e-11
human,lognorm,18.495741482965933,7.02974356261928e-11
human,lognorm,18.535721442885773,6.864176743429059e-11
human,lognorm,18.575701402805613,6.702775195090765e-11
human,lognorm,18.615681362725454,6.545427375250185e-11
human,lognorm,18.655661322645294,6.392024911001786e-11
human,lognorm,18.69564128256513,6.242462503606677e-11
human,lognorm,18.73562124248497,6.096637836232972e-11
human,lognorm,18.77560120240481,5.954451484617553e-11
human,lognorm,18.81558116232465,5.815806830552506e-11
human,lognorm,18.85556112224449,5.68060997810094e-11
human,lognorm,18.895541082164332,5.548769672453058e-11
human,lognorm,18.93552104208417,5.4201972213339604e-11
human,lognorm,18.97550100200401,5.294806418878741e-11
human,lognorm,19.01548096192385,5.17251347189399e-11
human,lognorm,19.05546092184369,5.0532369284263276e-11
human,lognorm,19.09544088176353,4.936897608562152e-11
human,lognorm,19.13542084168337,4.823418537385483e-11
human,lognorm,19.175400801603207,4.712724880022809e-11
human,lognorm,19.215380761523047,4.6047438787067173e-11
human,lognorm,19.255360721442887,4.4994047917923135e-11
human,lognorm,19.295340681362728,4.396638834662209e-11
human,lognorm,19.335320641282568,4.296379122459358e-11
human,lognorm,19.375300601202408,4.198560614587482e-11
human,lognorm,19.415280561122245,4.103120060921961e-11
human,lognorm,19.455260521042085,4.009995949675805e-11
human,lognorm,19.495240480961925,3.919128456867088e-11
human,lognorm,19.535220440881766,3.830459397335668e-11
human,lognorm,19.575200400801606,3.7439321772599944e-11
human,lognorm,19.615180360721446,3.659491748124766e-11
human,lognorm,19.655160320641283,3.577084562093616e-11
human,lognorm,19.695140280561123,3.496658528741031e-11
human,lognorm,19.735120240480963,3.418162973100361e-11
human,lognorm,19.775100200400804,3.3415485949855986e-11
human,lognorm,19.815080160320644,3.2667674295462824e-11
human,lognorm,19.855060120240484,3.19377280901625e-11
human,lognorm,19.89504008016032,3.1225193256180765e-11
human,lognorm,19.93502004008016,3.05296279558656e-11
human,lognorm,19.975,2.9850602242757855e-11
human,fisk,0.025,0.07898305163985847
human,fisk,0.06497995991983968,0.43317580786576004
human,fisk,0.10495991983967937,0.9710103506352126
human,fisk,0.14493987975951905,1.558717844728289
human,fisk,0.18491983967935874,2.0475739144399774
human,fisk,0.22489979959919842,2.332146052379874
human,fisk,0.26487975951903814,2.3885046587946372
human,fisk,0.3048597194388778,2.2620920173630705
human,fisk,0.3448396793587175,2.0264416949131014
human,fisk,0.3848196392785572,1.7480893461834024
human,fisk,0.4247995991983969,1.4719402195753237
human,fisk,0.46477955911823654,1.2218288169192602
human,fisk,0.5047595190380763,1.0068306161552043
human,fisk,0.544739478957916,0.8275809732644247
human,fisk,0.5847194388777556,0.6807179767866085
human,fisk,0.6246993987975953,0.5614822293675563
human,fisk,0.664679358717435,0.465039468884302
human,fisk,0.7046593186372747,0.38705351654564213
human,fisk,0.7446392785571144,0.32386625463100605
human,fisk,0.784619238476954,0.2724927751143942
human,fisk,0.8245991983967937,0.23054221757987883
human,fisk,0.8645791583166335,0.19611841969594745
human,fisk,0.9045591182364731,0.16772441728832232
human,fisk,0.9445390781563128,0.14417976737378874
human,fisk,0.9845190380761525,0.12455262252687116
human,fisk,1.0244989979959922,0.10810550657345801
human,fisk,1.0644789579158318,0.09425272379719189
human,fisk,1.1044589178356714,0.08252720040692732
human,fisk,1.144438877755511,0.07255477903100999
human,fisk,1.1844188376753508,0.06403431647856767
human,fisk,1.2243987975951904,0.05672226377147032
human,fisk,1.2643787575150303,0.05042069456112909
human,fisk,1.3043587174348699,0.044967983330779455
human,fisk,1.3443386773547095,0.040231521017858374
human,fisk,1.3843186372745493,0.03610200016783405
human,fisk,1.424298597194389,0.032488912508277304
human,fisk,1.4642785571142287,0.02931698621628204
human,fisk,1.5042585170340683,0.026523354226815975
human,fisk,1.544238476953908,0.02405529353668811
human,fisk,1.5842184368737477,0.021868412354853595
human,fisk,1.6241983967935874,0.01992519000382608
human,fisk,1.664178356713427,0.018193795860477993
human,fisk,1.7041583166332668,0.016647129972457552
human,fisk,1.7441382765531064,0.015262040526849166
human,fisk,1.784118236472946,0.014018683002310371
human,fisk,1.8240981963927858,0.012899993297084255
human,fisk,1.8640781563126254,0.01189125291387512
human,fisk,1.9040581162324652,0.010979728791332206
human,fisk,1.9440380761523048,0.010154373897761916
human,fisk,1.9840180360721444,0.009405577470899115
human,fisk,2.0239979959919845,0.00872495596949524
human,fisk,2.063977955911824,0.008105177528995353
human,fisk,2.1039579158316637,0.0075398140849766435
human,fisk,2.143937875751503,0.007023216421457853
human,fisk,2.183917835671343,0.006550408276226722
human,fisk,2.2238977955911827,0.006116996338131664
human,fisk,2.263877755511022,0.005719093537746084
human,fisk,2.303857715430862,0.005353253490969286
human,fisk,2.3438376753507018,0.00501641432693661
human,fisk,2.3838176352705416,0.004705850434342639
human,fisk,2.423797595190381,0.004419130907561449
human,fisk,2.463777555110221,0.004154083676567531
human,fisk,2.5037575150300606,0.003908764471193643
human,fisk,2.5437374749499,0.0036814299075424366
human,fisk,2.58371743486974,0.003470514097864164
human,fisk,2.6236973947895796,0.003274608279309249
human,fisk,2.663677354709419,0.0030924430351929426
human,fisk,2.703657314629259,0.002922872747620177
human,fisk,2.7436372745490987,0.002764861974820598
human,fisk,2.783617234468938,0.0026174734922111797
human,fisk,2.823597194388778,0.0024798577745642914
human,fisk,2.8635771543086177,0.002351243728959379
human,fisk,2.9035571142284575,0.0022309305154585763
human,fisk,2.943537074148297,0.0021182803155090414
human,fisk,2.9835170340681367,0.002012711927628615
human,fisk,3.0234969939879766,0.0019136950865466255
human,fisk,3.063476953907816,0.001820745416119903
human,fisk,3.1034569138276558,0.0017334199384169827
human,fisk,3.1434368737474956,0.0016513130716863406
human,fisk,3.183416833667335,0.0015740530587683966
human,fisk,3.223396793587175,0.0015012987751028223
human,fisk,3.2633767535070146,0.0014327368720117425
human,fisk,3.303356713426854,0.0013680792165649417
human,fisk,3.343336673346694,0.0013070605941891576
human,fisk,3.3833166332665336,0.001249436644382296
human,fisk,3.423296593186373,0.0011949820035304952
human,fisk,3.463276553106213,0.0011434886319815819
human,fisk,3.5032565130260527,0.0010947643052710166
human,fisk,3.543236472945892,0.0010486312517837624
human,fisk,3.583216432865732,0.001004924921216884
human,fisk,3.6231963927855717,0.0009634928700252331
human,fisk,3.6631763527054115,0.0009241937516219517
human,fisk,3.703156312625251,0.000886896400497611
human,fisk,3.7431362725450907,0.0008514790006427097
human,fisk,3.7831162324649306,0.0008178283297306596
human,fisk,3.82309619238477,0.0007858390714615359
human,fisk,3.8630761523046098,0.0007554131892976069
human,fisk,3.9030561122244496,0.0007264593555542546
human,fisk,3.943036072144289,0.0006988924304567922
human,fisk,3.983016032064129,0.0006726329863457292
human,fisk,4.022995991983969,0.0006476068727193906
human,fisk,4.062975951903809,0.0006237448182516585
human,fisk,4.102955911823648,0.0006009820663209327
human,fisk,4.142935871743488,0.0005792580409403112
human,fisk,4.182915831663328,0.0005585160402938159
human,fisk,4.222895791583167,0.0005387029553638263
human,fisk,4.262875751503007,0.0005197690113848187
human,fisk,4.302855711422847,0.0005016675300815908
human,fisk,4.342835671342686,0.0004843547108494416
human,fisk,4.382815631262526,0.0004677894292120255
human,fisk,4.422795591182366,0.00045193305105221493
human,fisk,4.462775551102205,0.00043674926125431506
human,fisk,4.502755511022045,0.0004222039055243079
human,fisk,4.542735470941885,0.0004082648442700336
human,fisk,4.582715430861724,0.00039490181752678744
human,fisk,4.622695390781565,0.0003820863200070009
human,fisk,4.662675350701404,0.0003697914854366146
human,fisk,4.702655310621243,0.00035799197941636636
human,fisk,4.742635270541084,0.00034666390011449855
human,fisk,4.782615230460923,0.00033578468615898965
human,fisk,4.8225951903807625,0.00032533303115311825
human,fisk,4.862575150300603,0.0003152888042885522
human,fisk,4.902555110220442,0.00030563297657575263
human,fisk,4.9425350701402815,0.000296347552252808
human,fisk,4.982515030060122,0.00028741550497129076
human,fisk,5.022494989979961,0.00027882071839171904
human,fisk,5.0624749498998005,0.00027054793085210373
human,fisk,5.102454909819641,0.0002625826838011196
human,fisk,5.14243486973948,0.00025491127371298205
human,fisk,5.1824148296593195,0.0002475207072243453
human,fisk,5.22239478957916,0.0002403986592547146
human,fisk,5.262374749498999,0.00023353343389117138
human,fisk,5.302354709418839,0.00022691392783580837
human,fisk,5.342334669338679,0.00022052959623035856
human,fisk,5.382314629258518,0.00021437042068718062
human,fisk,5.422294589178358,0.00020842687936918974
human,fisk,5.462274549098198,0.0002026899189736087
human,fisk,5.502254509018037,0.00019715092848564982
human,fisk,5.542234468937877,0.00019180171457854257
human,fisk,5.582214428857717,0.00018663447854575687
human,fisk,5.622194388777556,0.00018164179465993314
human,fisk,5.662174348697396,0.00017681658986097015
human,fisk,5.702154308617236,0.00017215212468302328
human,fisk,5.742134268537075,0.00016764197533686818
human,fisk,5.782114228456916,0.00016328001687024632
human,fisk,5.822094188376755,0.0001590604073344847
human,fisk,5.862074148296594,0.00015497757289089717
human,fisk,5.902054108216435,0.00015102619379528425
human,fisk,5.942034068136274,0.00014720119120328144
human,fisk,5.982014028056113,0.00014349771474338562
human,fisk,6.021993987975954,0.00013991113080826347
human,fisk,6.061973947895793,0.00013643701151842312
human,fisk,6.101953907815632,0.00013307112431554038
human,fisk,6.141933867735473,0.00012980942214570532
human,fisk,6.181913827655312,0.0001266480341955972
human,fisk,6.221893787575151,0.000123583257147133
human,fisk,6.261873747494992,0.00012061154691849091
human,fisk,6.301853707414831,0.0001177295108615789
human,fisk,6.3418336673346705,0.00011493390038804096
human,fisk,6.381813627254511,0.00011222160399775766
human,fisk,6.42179358717435,0.00010958964068553392
human,fisk,6.4617735470941895,0.00010703515370327012
human,fisk,6.50175350701403,0.00010455540465641064
human,fisk,6.541733466933869,0.00010214776791484424
human,fisk,6.5817134268537085,9.980972531972071e-05
human,fisk,6.621693386773549,9.75388611688457e-05
human,fisk,6.661673346693388,9.533285746442608e-05
human,fisk,6.701653306613228,9.318948940797411e-05
human,fisk,6.741633266533068,9.110662112814362e-05
human,fisk,6.781613226452907,8.908220162816741e-05
human,fisk,6.821593186372747,8.711426094039916e-05
human,fisk,6.861573146292587,8.52009064762462e-05
human,fisk,6.901553106212426,8.334031956050067e-05
human,fisk,6.941533066132266,8.15307521397575e-05
human,fisk,6.981513026052106,7.977052365523715e-05
human,fisk,7.021492985971945,7.805801807092333e-05
human,fisk,7.061472945891785,7.639168104847316e-05
human,fisk,7.101452905811625,7.477001726087604e-05
human,fisk,7.141432865731464,7.319158783731474e-05
human,fisk,7.181412825651305,7.165500793213339e-05
human,fisk,7.221392785571144,7.015894441123879e-05
human,fisk,7.261372745490983,6.870211364965109e-05
human,fisk,7.301352705410824,6.72832794342928e-05
human,fisk,7.341332665330663,6.590125096644613e-05
human,fisk,7.381312625250502,6.455488095863355e-05
human,fisk,7.421292585170343,6.324306382097787e-05
human,fisk,7.461272545090182,6.196473393238346e-05
human,fisk,7.501252505010021,6.071886399214371e-05
human,fisk,7.541232464929862,5.9504463447832016e-05
human,fisk,7.581212424849701,5.8320576995564735e-05
human,fisk,7.62119238476954,5.7166283148946816e-05
human,fisk,7.661172344689381,5.604069287321586e-05
human,fisk,7.70115230460922,5.494294828129365e-05
human,fisk,7.7411322645290594,5.387222138863736e-05
human,fisk,7.7811122244489,5.2827712923952967e-05
human,fisk,7.821092184368739,5.180865119299465e-05
human,fisk,7.8610721442885785,5.08142909928245e-05
human,fisk,7.901052104208419,4.984391257405073e-05
human,fisk,7.941032064128258,4.889682064869441e-05
human,fisk,7.9810120240480975,4.7972343441462844e-05
human,fisk,8.020991983967937,4.706983178232469e-05
human,fisk,8.060971943887777,4.618865823839544e-05
human,fisk,8.100951903807617,4.532821628324582e-05
human,fisk,8.140931863727456,4.4487919501845605e-05
human,fisk,8.180911823647296,4.366720082944902e-05
human,fisk,8.220891783567136,4.28655118228162e-05
human,fisk,8.260871743486975,4.208232196224825e-05
human,fisk,8.300851703406815,4.131711798299171e-05
human,fisk,8.340831663326655,4.05694032346441e-05
human,fisk,8.380811623246494,3.983869706725946e-05
human,fisk,8.420791583166334,3.9124534242921535e-05
human,fisk,8.460771543086175,3.84264643716136e-05
human,fisk,8.500751503006013,3.7744051370272636e-05
human,fisk,8.540731462925853,3.707687294397214e-05
human,fisk,8.580711422845694,3.642452008823026e-05
human,fisk,8.620691382765532,3.578659661148981e-05
human,fisk,8.660671342685372,3.516271867686368e-05
human,fisk,8.700651302605213,3.455251436228492e-05
human,fisk,8.740631262525051,3.395562323824102e-05
human,fisk,8.780611222444891,3.3371695962314135e-05
human,fisk,8.820591182364732,3.2800393889785356e-05
human,fisk,8.86057114228457,3.2241388699597525e-05
human,fisk,8.90055110220441,3.1694362035005184e-05
human,fisk,8.94053106212425,3.115900515827241e-05
human,fisk,8.98051102204409,3.063501861880953e-05
human,fisk,9.02049098196393,3.0122111934168877e-05
human,fisk,9.06047094188377,2.962000328334754e-05
human,fisk,9.10045090180361,2.9128419211870288e-05
human,fisk,9.140430861723448,2.8647094348151354e-05
human,fisk,9.180410821643289,2.8175771130656424e-05
human,fisk,9.220390781563129,2.771419954540962e-05
human,fisk,9.260370741482967,2.726213687340972e-05
human,fisk,9.300350701402808,2.6819347447541277e-05
human,fisk,9.340330661322648,2.6385602418585176e-05
human,fisk,9.380310621242486,2.596067952995019e-05
human,fisk,9.420290581162327,2.5544362900765907e-05
human,fisk,9.460270541082167,2.5136442816992304e-05
human,fisk,9.500250501002006,2.4736715530217937e-05
human,fisk,9.540230460921846,2.434498306383231e-05
human,fisk,9.580210420841686,2.3961053026273422e-05
human,fisk,9.620190380761525,2.3584738431063637e-05
human,fisk,9.660170340681365,2.3215857523360223e-05
human,fisk,9.700150300601205,2.285423361275939e-05
human,fisk,9.740130260521044,2.249969491210347e-05
human,fisk,9.780110220440884,2.2152074382052198e-05
human,fisk,9.820090180360724,2.1811209581189885e-05
human,fisk,9.860070140280563,2.1476942521449304e-05
human,fisk,9.900050100200403,2.114911952864335e-05
human,fisk,9.940030060120243,2.082759110790457e-05
human,fisk,9.980010020040082,2.051221181384065e-05
human,fisk,10.019989979959922,2.020284012522256e-05
human,fisk,10.059969939879762,1.9899338324030338e-05
human,fisk,10.0999498997996,1.960157237868777e-05
human,fisk,10.139929859719441,1.930941183132545e-05
human,fisk,10.179909819639281,1.902272968891818e-05
human,fisk,10.21988977955912,1.8741402318148572e-05
human,fisk,10.25986973947896,1.8465309343855792e-05
human,fisk,10.2998496993988,1.8194333550933658e-05
human,fisk,10.339829659318639,1.7928360789548216e-05
human,fisk,10.379809619238479,1.7667279883549952e-05
human,fisk,10.41978957915832,1.741098254196162e-05
human,fisk,10.459769539078158,1.7159363273426754e-05
human,fisk,10.499749498997998,1.691231930350908e-05
human,fisk,10.539729458917838,1.666975049473761e-05
human,fisk,10.579709418837677,1.643155926929608e-05
human,fisk,10.619689378757517,1.619765053425975e-05
human,fisk,10.659669338677357,1.5967931609286647e-05
human,fisk,10.699649298597196,1.57423121566736e-05
human,fisk,10.739629258517036,1.5520704113691262e-05
human,fisk,10.779609218436876,1.5303021627116102e-05
human,fisk,10.819589178356715,1.5089180989879785e-05
human,fisk,10.859569138276555,1.4879100579760088e-05
human,fisk,10.899549098196395,1.4672700800040641e-05
human,fisk,10.939529058116234,1.44699040220689e-05
human,fisk,10.979509018036074,1.4270634529645272e-05
human,fisk,11.019488977955914,1.407481846517859e-05
human,fisk,11.059468937875753,1.3882383777545632e-05
human,fisk,11.099448897795593,1.3693260171594749e-05
human,fisk,11.139428857715433,1.3507379059236353e-05
human,fisk,11.179408817635272,1.3324673512064674e-05
human,fisk,11.219388777555112,1.3145078215457696e-05
human,fisk,11.259368737474952,1.2968529424104093e-05
human,fisk,11.299348697394791,1.2794964918907947e-05
human,fisk,11.339328657314631,1.2624323965223801e-05
human,fisk,11.379308617234472,1.2456547272376667e-05
human,fisk,11.41928857715431,1.2291576954422864e-05
human,fisk,11.45926853707415,1.2129356492109643e-05
human,fisk,11.49924849699399,1.1969830695993014e-05
human,fisk,11.53922845691383,1.1812945670674421e-05
human,fisk,11.57920841683367,1.1658648780118801e-05
human,fisk,11.61918837675351,1.1506888614017662e-05
human,fisk,11.65916833667335,1.1357614955162232e-05
human,fisk,11.699148296593188,1.1210778747793045e-05
human,fisk,11.739128256513029,1.1066332066893455e-05
human,fisk,11.779108216432869,1.092422808839602e-05
human,fisk,11.819088176352707,1.0784421060271406e-05
human,fisk,11.859068136272548,1.0646866274470913e-05
human,fisk,11.899048096192388,1.0511520039694733e-05
human,fisk,11.939028056112226,1.0378339654958792e-05
human,fisk,11.979008016032067,1.024728338393431e-05
human,fisk,12.018987975951907,1.0118310430034963e-05
human,fisk,12.058967935871745,9.99138091222749e-06
human,fisk,12.098947895791586,9.866455841542407e-06
human,fisk,12.138927855711426,9.743497098262362e-06
human,fisk,12.178907815631264,9.622467409766423e-06
human,fisk,12.218887775551105,9.503330329009306e-06
human,fisk,12.258867735470945,9.386050213615497e-06
human,fisk,12.298847695390783,9.270592205568627e-06
human,fisk,12.338827655310624,9.156922211477256e-06
human,fisk,12.378807615230464,9.045006883399143e-06
human,fisk,12.418787575150303,8.934813600206159e-06
human,fisk,12.458767535070143,8.826310449473122e-06
human,fisk,12.498747494989983,8.719466209874167e-06
human,fisk,12.538727454909822,8.614250334070782e-06
human,fisk,12.578707414829662,8.510632932076353e-06
human,fisk,12.618687374749502,8.40858475508251e-06
human,fisk,12.65866733466934,8.3080771797329e-06
human,fisk,12.69864729458918,8.209082192830803e-06
human,fisk,12.738627254509021,8.111572376467246e-06
human,fisk,12.77860721442886,8.015520893556762e-06
human,fisk,12.8185871743487,7.920901473768353e-06
human,fisk,12.85856713426854,7.827688399839845e-06
human,fisk,12.898547094188379,7.735856494263777e-06
human,fisk,12.938527054108219,7.645381106333856e-06
human,fisk,12.97850701402806,7.556238099540989e-06
human,fisk,13.018486973947898,7.468403839308517e-06
human,fisk,13.058466933867738,7.381855181056417e-06
human,fisk,13.098446893787578,7.296569458584801e-06
human,fisk,13.138426853707417,7.212524472767109e-06
human,fisk,13.178406813627257,7.12969848054387e-06
human,fisk,13.218386773547097,7.0480701842082445e-06
human,fisk,13.258366733466936,6.9676187209745946e-06
human,fisk,13.298346693386776,6.888323652821951e-06
human,fisk,13.338326653306616,6.810164956604188e-06
human,fisk,13.378306613226455,6.733123014419266e-06
human,fisk,13.418286573146295,6.657178604229869e-06
human,fisk,13.458266533066135,6.582312890728299e-06
human,fisk,13.498246492985974,6.508507416438423e-06
human,fisk,13.538226452905814,6.435744093047927e-06
human,fisk,13.578206412825654,6.364005192964262e-06
human,fisk,13.618186372745493,6.293273341087823e-06
human,fisk,13.658166332665333,6.223531506796169e-06
human,fisk,13.698146292585173,6.154762996133326e-06
human,fisk,13.738126252505012,6.086951444198284e-06
human,fisk,13.778106212424852,6.020080807727044e-06
human,fisk,13.818086172344692,5.9541353578628425e-06
human,fisk,13.85806613226453,5.889099673109106e-06
human,fisk,13.898046092184371,5.8249586324601405e-06
human,fisk,13.938026052104211,5.761697408704515e-06
human,fisk,13.97800601202405,5.699301461896324e-06
human,fisk,14.01798597194389,5.6377565329896436e-06
human,fisk,14.05796593186373,5.577048637631707e-06
human,fisk,14.097945891783569,5.517164060110324e-06
human,fisk,14.13792585170341,5.458089347451358e-06
human,fisk,14.17790581162325,5.3998113036620846e-06
human,fisk,14.21788577154309,5.342316984116455e-06
human,fisk,14.257865731462928,5.2855936900783646e-06
human,fisk,14.297845691382769,5.2296289633591555e-06
human,fisk,14.337825651302609,5.17441058110574e-06
human,fisk,14.377805611222447,5.119926550715723e-06
human,fisk,14.417785571142288,5.066165104876155e-06
human,fisk,14.457765531062128,5.013114696722562e-06
human,fisk,14.497745490981966,4.9607639951149855e-06
human,fisk,14.537725450901807,4.909101880027911e-06
human,fisk,14.577705410821647,4.8581174380510685e-06
human,fisk,14.617685370741485,4.807799957998064e-06
human,fisk,14.657665330661326,4.7581389266200605e-06
human,fisk,14.697645290581166,4.709124024421646e-06
human,fisk,14.737625250501004,4.660745121576241e-06
human,fisk,14.777605210420845,4.6129922739383625e-06
human,fisk,14.817585170340685,4.565855719150236e-06
human,fisk,14.857565130260523,4.519325872840262e-06
human,fisk,14.897545090180364,4.4733933249109096e-06
human,fisk,14.937525050100204,4.428048835913736e-06
human,fisk,14.977505010020042,4.383283333509248e-06
human,fisk,15.017484969939883,4.33908790900937e-06
human,fisk,15.057464929859723,4.295453814000438e-06
human,fisk,15.097444889779561,4.2523724570445705e-06
human,fisk,15.137424849699402,4.209835400457455e-06
human,fisk,15.177404809619242,4.1678343571605375e-06
human,fisk,15.21738476953908,4.126361187605742e-06
human,fisk,15.25736472945892,4.085407896770817e-06
human,fisk,15.297344689378761,4.0449666312235955e-06
human,fisk,15.3373246492986,4.005029676253291e-06
human,fisk,15.37730460921844,3.9655894530672395e-06
human,fisk,15.41728456913828,3.926638516051368e-06
human,fisk,15.457264529058119,3.8881695500927935e-06
human,fisk,15.497244488977959,3.8501753679629885e-06
human,fisk,15.537224448897799,3.8126489077600115e-06
human,fisk,15.577204408817638,3.7755832304082845e-06
human,fisk,15.617184368737478,3.738971517214489e-06
human,fisk,15.657164328657318,3.702807067478224e-06
human,fisk,15.697144288577157,3.6670832961560044e-06
human,fisk,15.737124248496997,3.6317937315772965e-06
human,fisk,15.777104208416837,3.5969320132113315e-06
human,fisk,15.817084168336676,3.562491889483402e-06
human,fisk,15.857064128256516,3.52846721563945e-06
human,fisk,15.897044088176356,3.494851951657749e-06
human,fisk,15.937024048096195,3.4616401602065274e-06
human,fisk,15.977004008016035,3.4288260046464157e-06
human,fisk,16.016983967935875,3.396403747076621e-06
human,fisk,16.056963927855712,3.3643677464237676e-06
human,fisk,16.096943887775552,3.332712456572356e-06
human,fisk,16.136923847695392,3.3014324245358667e-06
human,fisk,16.176903807615233,3.2705222886674796e-06
human,fisk,16.216883767535073,3.239976776909505e-06
human,fisk,16.25686372745491,3.2097907050805535e-06
human,fisk,16.29684368737475,3.1799589751995546e-06
human,fisk,16.33682364729459,3.1504765738457884e-06
human,fisk,16.37680360721443,3.1213385705539833e-06
human,fisk,16.41678356713427,3.092540116243718e-06
human,fisk,16.45676352705411,3.064076441682281e-06
human,fisk,16.496743486973948,3.0359428559802227e-06
human,fisk,16.536723446893788,3.0081347451187733e-06
human,fisk,16.57670340681363,2.980647570508452e-06
human,fisk,16.61668336673347,2.953476867578071e-06
human,fisk,16.65666332665331,2.9266182443934444e-06
human,fisk,16.69664328657315,2.900067380305126e-06
human,fisk,16.736623246492986,2.8738200246244637e-06
human,fisk,16.776603206412826,2.847871995327323e-06
human,fisk,16.816583166332666,2.8222191777848746e-06
human,fisk,16.856563126252507,2.7968575235207504e-06
human,fisk,16.896543086172347,2.771783048994018e-06
human,fisk,16.936523046092187,2.7469918344073444e-06
human,fisk,16.976503006012024,2.722480022539786e-06
human,fisk,17.016482965931864,2.6982438176036256e-06
human,fisk,17.056462925851704,2.6742794841247346e-06
human,fisk,17.096442885771545,2.6505833458458735e-06
human,fisk,17.136422845691385,2.6271517846524636e-06
human,fisk,17.176402805611225,2.6039812395202775e-06
human,fisk,17.216382765531062,2.581068205484573e-06
human,fisk,17.256362725450902,2.5584092326301645e-06
human,fisk,17.296342685370742,2.536000925102003e-06
human,fisk,17.336322645290583,2.5138399401357366e-06
human,fisk,17.376302605210423,2.491922987107866e-06
human,fisk,17.416282565130263,2.47024682660501e-06
human,fisk,17.4562625250501,2.4488082695118844e-06
human,fisk,17.49624248496994,2.4276041761175506e-06
human,fisk,17.53622244488978,2.4066314552395556e-06
human,fisk,17.57620240480962,2.385887063365533e-06
human,fisk,17.61618236472946,2.365368003811911e-06
human,fisk,17.6561623246493,2.3450713258993197e-06
human,fisk,17.696142284569138,2.3249941241443514e-06
human,fisk,17.73612224448898,2.3051335374672934e-06
human,fisk,17.77610220440882,2.285486748415517e-06
human,fisk,17.81608216432866,2.2660509824021247e-06
human,fisk,17.8560621242485,2.246823506959578e-06
human,fisk,17.89604208416834,2.2278016310079403e-06
human,fisk,17.936022044088176,2.2089827041374407e-06
human,fisk,17.976002004008016,2.190364115905022e-06
human,fisk,18.015981963927857,2.171943295144605e-06
human,fisk,18.055961923847697,2.153717709290734e-06
human,fisk,18.095941883767537,2.135684863715345e-06
human,fisk,18.135921843687377,2.117842301077354e-06
human,fisk,18.175901803607218,2.1001876006848013e-06
human,fisk,18.215881763527054,2.082718377869284e-06
human,fisk,18.255861723446895,2.0654322833723905e-06
human,fisk,18.295841683366735,2.048327002743925e-06
human,fisk,18.335821643286575,2.0314002557516248e-06
human,fisk,18.375801603206416,2.014649795802156e-06
human,fisk,18.415781563126256,1.998073409373128e-06
human,fisk,18.455761523046093,1.981668915455922e-06
human,fisk,18.495741482965933,1.9654341650090616e-06
human,fisk,18.535721442885773,1.949367040421959e-06
human,fisk,18.575701402805613,1.9334654549887636e-06
human,fisk,18.615681362725454,1.9177273523921326e-06
human,fisk,18.655661322645294,1.9021507061967197e-06
human,fisk,18.69564128256513,1.8867335193521506e-06
human,fisk,18.73562124248497,1.87147382370532e-06
human,fisk,18.77560120240481,1.856369679521792e-06
human,fisk,18.81558116232465,1.84141917501613e-06
human,fisk,18.85556112224449,1.826620425890959e-06
human,fisk,18.895541082164332,1.8119715748845931e-06
human,fisk,18.93552104208417,1.7974707913270375e-06
human,fisk,18.97550100200401,1.783116270704199e-06
human,fisk,19.01548096192385,1.7689062342301478e-06
human,fisk,19.05546092184369,1.7548389284272427e-06
human,fisk,19.09544088176353,1.7409126247139698e-06
human,fisk,19.13542084168337,1.7271256190003524e-06
human,fisk,19.175400801603207,1.713476231290745e-06
human,fisk,19.215380761523047,1.6999628052938888e-06
human,fisk,19.255360721442887,1.6865837080400774e-06
human,fisk,19.295340681362728,1.6733373295052724e-06
human,fisk,19.335320641282568,1.6602220822420459e-06
human,fisk,19.375300601202408,1.647236401017207e-06
human,fisk,19.415280561122245,1.6343787424559713e-06
human,fisk,19.455260521042085,1.6216475846925533e-06
human,fisk,19.495240480961925,1.6090414270270428e-06
human,fisk,19.535220440881766,1.5965587895884492e-06
human,fisk,19.575200400801606,1.5841982130037778e-06
human,fisk,19.615180360721446,1.5719582580730288e-06
human,fisk,19.655160320641283,1.5598375054500067e-06
human,fisk,19.695140280561123,1.5478345553287927e-06
human,fisk,19.735120240480963,1.5359480271358232e-06
human,fisk,19.775100200400804,1.524176559227406e-06
human,fisk,19.815080160320644,1.5125188085926011e-06
human,fisk,19.855060120240484,1.5009734505613575e-06
human,fisk,19.89504008016032,1.4895391785177914e-06
human,fisk,19.93502004008016,1.478214703618506e-06
human,fisk,19.975,1.4669987545158774e-06
human,fatiguelife,0.025,5.467058829958053e-05
human,fatiguelife,0.06497995991983968,0.22225886115300114
human,fatiguelife,0.10495991983967937,1.0685346092505905
human,fatiguelife,0.14493987975951905,1.785718489805705
human,fatiguelife,0.18491983967935874,2.1261011888790082
human,fatiguelife,0.22489979959919842,2.1910309441521116
human,fatiguelife,0.26487975951903814,2.1012568672639445
human,fatiguelife,0.3048597194388778,1.9369740582007648
human,fatiguelife,0.3448396793587175,1.7444055279903294
human,fatiguelife,0.3848196392785572,1.5485208152268153
human,fatiguelife,0.4247995991983969,1.3620309656753258
human,fatiguelife,0.46477955911823654,1.1907951585417929
human,fatiguelife,0.5047595190380763,1.0369190036189047
human,fatiguelife,0.544739478957916,0.9005044076032899
human,fatiguelife,0.5847194388777556,0.7806332440477529
human,fatiguelife,0.6246993987975953,0.6759177713165033
